player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Richarlison,45.5,Watford,Off Target,15,Right Foot,0,Will Hughes,Pass (Live),Tom Cleverley,Pass (Live),2017-11-19,Watford,West Ham
Andre Gray,50.0,Watford,Off Target,7,Right Foot,0,Kiko Femenía,Pass (Live),Abdoulaye Doucouré,Pass (Live),2017-11-19,Watford,West Ham
Cheikhou Kouyaté,52.0,West Ham,Off Target,13,Right Foot,0,Marko Arnautović,Pass (Live),Pablo Zabaleta,Pass (Live),2017-11-19,Watford,West Ham
Abdoulaye Doucouré,54.0,Watford,Off Target,25,Right Foot,0,Will Hughes,Pass (Live),Kiko Femenía,Pass (Live),2017-11-19,Watford,West Ham
Will Hughes,56.0,Watford,Blocked,24,Left Foot,0,Andre Gray,Pass (Live),Tom Cleverley,Pass (Live),2017-11-19,Watford,West Ham
Andre Gray,59.0,Watford,Blocked,17,Right Foot,0,Abdoulaye Doucouré,Pass (Live),Will Hughes,Pass (Live),2017-11-19,Watford,West Ham
Adrian Mariappa,60.0,Watford,Saved,5,Head,0,Will Hughes,Pass (Live),Christian Kabasele,Pass (Live),2017-11-19,Watford,West Ham
Richarlison,64.0,Watford,Goal,13,Left Foot,0,Will Hughes,Pass (Live),0,0,2017-11-19,Watford,West Ham
Marko Arnautović,66.0,West Ham,Off Target,21,Left Foot,0,Marko Arnautović,Dribble,Pablo Zabaleta,Pass (Live),2017-11-19,Watford,West Ham
Abdoulaye Doucouré,67.0,Watford,Saved,22,Left Foot,0,Andre Gray,Pass (Live),Will Hughes,Pass (Live),2017-11-19,Watford,West Ham
Manuel Lanzini,74.0,West Ham,Blocked,12,Right Foot,Half volley,Arthur Masuaku,Pass (Live),Diafra Sakho,Pass (Live),2017-11-19,Watford,West Ham
Tom Cleverley,79.0,Watford,Wayward,20,Right Foot,Volley,0,0,0,0,2017-11-19,Watford,West Ham
Winston Reid,90.4,West Ham,Off Target,10,Head,0,Manuel Lanzini,Pass (Dead),Manuel Lanzini,Fouled,2017-11-19,Watford,West Ham
Richarlison,90.6,Watford,Off Target,17,Right Foot,0,Marvin Zeegelaar,Pass (Live),Tom Cleverley,Pass (Live),2017-11-19,Watford,West Ham
Eric Maxim Choupo-Moting,5.0,Stoke City,Blocked,31,Right Foot,0,Ramadan Sobhi,Pass (Live),Eric Maxim Choupo-Moting,Pass (Live),2017-11-20,Brighton,Stoke City
Mame Biram Diouf,6.0,Stoke City,Blocked,23,Right Foot,0,Eric Maxim Choupo-Moting,Pass (Live),Xherdan Shaqiri,Pass (Live),2017-11-20,Brighton,Stoke City
Mame Biram Diouf,7.0,Stoke City,Blocked,10,Left Foot,0,0,0,0,0,2017-11-20,Brighton,Stoke City
Dale Stephens,10.0,Brighton,Off Target,35,Right Foot,Half volley,0,0,0,0,2017-11-20,Brighton,Stoke City
Ryan Shawcross,12.0,Stoke City,Saved,7,Head,0,Darren Fletcher,Pass (Dead),0,0,2017-11-20,Brighton,Stoke City
Xherdan Shaqiri,13.0,Stoke City,Blocked,16,Left Foot,0,0,0,0,0,2017-11-20,Brighton,Stoke City
Davy Pröpper,16.0,Brighton,Off Target,25,Right Foot,0,José Izquierdo,Pass (Live),Pascal Groß,Pass (Live),2017-11-20,Brighton,Stoke City
José Izquierdo,18.0,Brighton,Off Target,16,Right Foot,0,Davy Pröpper,Pass (Live),Davy Pröpper,Dribble,2017-11-20,Brighton,Stoke City
Ryan Shawcross,19.0,Stoke City,Saved,6,Head,0,Eric Maxim Choupo-Moting,Pass (Live),Xherdan Shaqiri,Pass (Dead),2017-11-20,Brighton,Stoke City
Davy Pröpper,23.0,Brighton,Saved,9,Head,0,Pascal Groß,Pass (Dead),Anthony Knockaert,Fouled,2017-11-20,Brighton,Stoke City
José Izquierdo,25.0,Brighton,Wayward,29,Right Foot,0,José Izquierdo,Dribble,Lewis Dunk,Pass (Live),2017-11-20,Brighton,Stoke City
Eric Maxim Choupo-Moting,28.0,Stoke City,Goal,12,Right Foot,0,Xherdan Shaqiri,Pass (Live),Darren Fletcher,Pass (Live),2017-11-20,Brighton,Stoke City
Mame Biram Diouf,33.0,Stoke City,Blocked,17,Right Foot,Half volley,Darren Fletcher,Pass (Live),Xherdan Shaqiri,Pass (Live),2017-11-20,Brighton,Stoke City
Pascal Groß,44.0,Brighton,Goal,11,Right Foot,Half volley,Davy Pröpper,Pass (Live),Davy Pröpper,Dribble,2017-11-20,Brighton,Stoke City
Kurt Zouma,45.1,Stoke City,Goal,3,Head,0,Joe Allen,Pass (Live),Ramadan Sobhi,Pass (Live),2017-11-20,Brighton,Stoke City
Ramadan Sobhi,50.0,Stoke City,Saved,7,Left Foot,0,Joe Allen,Pass (Live),Ramadan Sobhi,Pass (Live),2017-11-20,Brighton,Stoke City
José Izquierdo,60.0,Brighton,Goal,6,Right Foot,Half volley,Glenn Murray,Pass (Live),0,0,2017-11-20,Brighton,Stoke City
Xherdan Shaqiri,68.0,Stoke City,Off Target,26,Left Foot,0,Xherdan Shaqiri,Dribble,Xherdan Shaqiri,Dribble,2017-11-20,Brighton,Stoke City
Kurt Zouma,80.0,Stoke City,Saved,34,Right Foot,0,Darren Fletcher,Pass (Live),Joe Allen,Pass (Live),2017-11-20,Brighton,Stoke City
Pascal Groß,81.0,Brighton,Off Target,27,Right Foot,0,Solly March,Pass (Live),Pascal Groß,Pass (Live),2017-11-20,Brighton,Stoke City
Ryan Shawcross,83.0,Stoke City,Blocked,13,Right Foot,Half volley,Peter Crouch,Pass (Live),Darren Fletcher,Pass (Live),2017-11-20,Brighton,Stoke City
Ezequiel Schelotto,90.2,Brighton,Off Target,19,Right Foot,Half volley,0,0,0,0,2017-11-20,Brighton,Stoke City
Marc Albrighton,8.0,Leicester City,Goal,14,Right Foot,0,0,0,0,0,2017-11-24,West Ham,Leicester City
Christian Fuchs,23.0,Leicester City,Off Target,32,Right Foot,Half volley,0,0,0,0,2017-11-24,West Ham,Leicester City
Angelo Ogbonna,26.0,West Ham,Saved,5,Head,0,Manuel Lanzini,Pass (Dead),Arthur Masuaku,Fouled,2017-11-24,West Ham,Leicester City
Manuel Lanzini,28.0,West Ham,Saved,23,Right Foot,Free kick,Aaron Cresswell,Fouled,Aaron Cresswell,Dribble,2017-11-24,West Ham,Leicester City
Riyad Mahrez,29.0,Leicester City,Saved,19,Right Foot,0,Riyad Mahrez,Fouled,Jamie Vardy,Pass (Live),2017-11-24,West Ham,Leicester City
Vicente Iborra,33.0,Leicester City,Wayward,9,Head,0,Marc Albrighton,Pass (Live),Jamie Vardy,Pass (Live),2017-11-24,West Ham,Leicester City
Cheikhou Kouyaté,38.0,West Ham,Off Target,10,Head,0,Aaron Cresswell,Pass (Live),Manuel Lanzini,Pass (Live),2017-11-24,West Ham,Leicester City
Jamie Vardy,42.0,Leicester City,Off Target,12,Right Foot,0,Vicente Iborra,Pass (Live),Riyad Mahrez,Pass (Live),2017-11-24,West Ham,Leicester City
Cheikhou Kouyaté,45.0,West Ham,Goal,5,Head,Deflected,Manuel Lanzini,Pass (Dead),0,0,2017-11-24,West Ham,Leicester City
Vicente Iborra,52.0,Leicester City,Off Target,31,Right Foot,0,Christian Fuchs,Pass (Dead),Riyad Mahrez,Pass (Live),2017-11-24,West Ham,Leicester City
Arthur Masuaku,59.0,West Ham,Saved,22,Left Foot,0,Manuel Lanzini,Pass (Live),Arthur Masuaku,Pass (Live),2017-11-24,West Ham,Leicester City
Marko Arnautović,64.0,West Ham,Off Target,7,Head,0,Manuel Lanzini,Pass (Live),0,0,2017-11-24,West Ham,Leicester City
Wilfred Ndidi,87.0,Leicester City,Off Target,26,Left Foot,Volley,0,0,0,0,2017-11-24,West Ham,Leicester City
André Ayew,90.1,West Ham,Off Target,8,Left Foot,Overhead kick,Winston Reid,Pass (Live),0,0,2017-11-24,West Ham,Leicester City
André Ayew,90.3,West Ham,Blocked,19,Left Foot,0,André Ayew,Dribble,Manuel Lanzini,Fouled,2017-11-24,West Ham,Leicester City
Romelu Lukaku,3.0,Manchester Utd,Off Target,18,Left Foot,0,Anthony Martial,Pass (Live),Romelu Lukaku,Pass (Live),2017-11-25,Manchester Utd,Brighton
Pascal Groß,12.0,Brighton,Saved,18,Right Foot,0,Bruno,Pass (Live),Bruno,Dribble,2017-11-25,Manchester Utd,Brighton
Paul Pogba,14.0,Manchester Utd,Blocked,39,Right Foot,0,Juan Mata,Pass (Live),Antonio Valencia,Pass (Live),2017-11-25,Manchester Utd,Brighton
Anthony Knockaert,15.0,Brighton,Saved,29,Left Foot,0,Glenn Murray,Pass (Live),Anthony Knockaert,Pass (Live),2017-11-25,Manchester Utd,Brighton
Romelu Lukaku,23.0,Manchester Utd,Saved,5,Head,0,Juan Mata,Pass (Live),Ashley Young,Pass (Live),2017-11-25,Manchester Utd,Brighton
Romelu Lukaku,35.0,Manchester Utd,Off Target,4,Head,0,Antonio Valencia,Pass (Live),0,0,2017-11-25,Manchester Utd,Brighton
Lewis Dunk,39.0,Brighton,Off Target,16,Head,0,Pascal Groß,Pass (Dead),Gaëtan Bong,Fouled,2017-11-25,Manchester Utd,Brighton
Ashley Young,44.0,Manchester Utd,Blocked,29,Right Foot,0,0,0,0,0,2017-11-25,Manchester Utd,Brighton
Romelu Lukaku,45.0,Manchester Utd,Saved,3,Head,0,Marcus Rashford,Pass (Live),Chris Smalling,Pass (Live),2017-11-25,Manchester Utd,Brighton
Paul Pogba,45.0,Manchester Utd,Saved,3,Right Foot,Half volley,Romelu Lukaku,Shot,0,0,2017-11-25,Manchester Utd,Brighton
Davy Pröpper,47.0,Brighton,Off Target,26,Left Foot,0,Pascal Groß,Pass (Live),Glenn Murray,Pass (Live),2017-11-25,Manchester Utd,Brighton
Juan Mata,49.0,Manchester Utd,Saved,27,Left Foot,0,Marcus Rashford,Pass (Live),Antonio Valencia,Pass (Live),2017-11-25,Manchester Utd,Brighton
Ashley Young,53.0,Manchester Utd,Off Target,25,Left Foot,0,Anthony Martial,Pass (Live),Juan Mata,Pass (Live),2017-11-25,Manchester Utd,Brighton
Ashley Young,66.0,Manchester Utd,Blocked,20,Left Foot,0,0,0,0,0,2017-11-25,Manchester Utd,Brighton
Romelu Lukaku,68.0,Manchester Utd,Off Target,4,Head,0,Ashley Young,Pass (Live),Ashley Young,Dribble,2017-11-25,Manchester Utd,Brighton
Lewis Dunk,72.0,Brighton,Blocked,17,Right Foot,0,Glenn Murray,Pass (Live),Lewis Dunk,Pass (Live),2017-11-25,Manchester Utd,Brighton
Anthony Knockaert,76.0,Brighton,Wayward,12,Right Foot,0,Pascal Groß,Pass (Live),Dale Stephens,Pass (Live),2017-11-25,Manchester Utd,Brighton
Dale Stephens,76.0,Brighton,Blocked,36,Right Foot,0,0,0,0,0,2017-11-25,Manchester Utd,Brighton
Marcus Rashford,79.0,Manchester Utd,Saved,22,Right Foot,0,Zlatan Ibrahimović,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2017-11-25,Manchester Utd,Brighton
Zlatan Ibrahimović,81.0,Manchester Utd,Blocked,19,Left Foot,0,0,0,0,0,2017-11-25,Manchester Utd,Brighton
Chris Smalling,81.0,Manchester Utd,Off Target,4,Head,0,Henrikh Mkhitaryan,Pass (Dead),Zlatan Ibrahimović,Shot,2017-11-25,Manchester Utd,Brighton
Pascal Groß,84.0,Brighton,Blocked,29,Right Foot,0,Dale Stephens,Pass (Live),Davy Pröpper,Pass (Live),2017-11-25,Manchester Utd,Brighton
Shane Duffy,86.0,Brighton,Off Target,5,Head,0,Pascal Groß,Pass (Dead),Tomer Hemed,Fouled,2017-11-25,Manchester Utd,Brighton
Zlatan Ibrahimović,89.0,Manchester Utd,Off Target,20,Right Foot,Volley,Paul Pogba,Pass (Live),Zlatan Ibrahimović,Pass (Live),2017-11-25,Manchester Utd,Brighton
Marc Pugh,2.0,Bournemouth,Saved,17,Right Foot,0,Joshua King,Pass (Live),Andrew Surman,Pass (Live),2017-11-25,Swansea City,Bournemouth
Jordan Ayew,3.0,Swansea City,Woodwork,16,Right Foot,0,Kyle Naughton,Pass (Live),Roque Mesa,Pass (Live),2017-11-25,Swansea City,Bournemouth
Andrew Surman,13.0,Bournemouth,Saved,26,Left Foot,0,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Callum Wilson,19.0,Bournemouth,Blocked,23,Right Foot,0,Marc Pugh,Pass (Live),Charlie Daniels,Pass (Live),2017-11-25,Swansea City,Bournemouth
Nathan Aké,24.0,Bournemouth,Wayward,13,Right Foot,Overhead kick,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Martin Olsson,36.0,Swansea City,Off Target,14,Left Foot,Half volley,Tom Carroll,Pass (Live),Wilfried Bony,Pass (Live),2017-11-25,Swansea City,Bournemouth
Renato Sanches,36.0,Swansea City,Off Target,21,Right Foot,Half volley,Tom Carroll,Pass (Live),Tom Carroll,Interception,2017-11-25,Swansea City,Bournemouth
Roque Mesa,39.0,Swansea City,Off Target,30,Right Foot,0,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Joshua King,43.0,Bournemouth,Saved,13,Right Foot,0,Marc Pugh,Pass (Live),Joshua King,Pass (Live),2017-11-25,Swansea City,Bournemouth
Renato Sanches,45.1,Swansea City,Blocked,17,Right Foot,Half volley,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Adam Smith,48.0,Bournemouth,Off Target,30,Right Foot,0,Joshua King,Pass (Live),Harry Arter,Pass (Live),2017-11-25,Swansea City,Bournemouth
Renato Sanches,53.0,Swansea City,Off Target,25,Right Foot,Volley,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Jordan Ayew,54.0,Swansea City,Blocked,11,Right Foot,Half volley,Wilfried Bony,Pass (Live),Renato Sanches,Pass (Live),2017-11-25,Swansea City,Bournemouth
Jordon Ibe,70.0,Bournemouth,Saved off Target,19,Left Foot,0,0,0,0,0,2017-11-25,Swansea City,Bournemouth
Callum Wilson,72.0,Bournemouth,Blocked,18,Right Foot,0,Jordon Ibe,Pass (Live),Andrew Surman,Pass (Live),2017-11-25,Swansea City,Bournemouth
Leroy Fer,83.0,Swansea City,Saved,13,Left Foot,0,Leroy Fer,Dribble,0,0,2017-11-25,Swansea City,Bournemouth
Leroy Fer,83.0,Swansea City,Off Target,8,Left Foot,0,Leroy Fer,Shot,0,0,2017-11-25,Swansea City,Bournemouth
Wilfried Bony,87.0,Swansea City,Blocked,21,Right Foot,0,Leroy Fer,Pass (Live),0,0,2017-11-25,Swansea City,Bournemouth
Charlie Daniels,90.3,Bournemouth,Off Target,17,Left Foot,0,Marc Pugh,Pass (Live),Harry Arter,Pass (Live),2017-11-25,Swansea City,Bournemouth
Salomón Rondón,4.0,West Brom,Goal,12,Right Foot,0,Jake Livermore,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Gareth Barry,7.0,West Brom,Off Target,36,Left Foot,Volley,Sam Field,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Harry Kane,9.0,Tottenham,Wayward,9,Head,0,Kieran Trippier,Pass (Dead),0,0,2017-11-25,Tottenham,West Brom
Harry Winks,15.0,Tottenham,Off Target,24,Right Foot,0,Dele Alli,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Harry Kane,18.0,Tottenham,Blocked,31,Right Foot,0,Dele Alli,Fouled,Dele Alli,Pass (Live),2017-11-25,Tottenham,West Brom
Harry Kane,27.0,Tottenham,Off Target,23,Left Foot,0,Christian Eriksen,Pass (Live),Kieran Trippier,Pass (Live),2017-11-25,Tottenham,West Brom
Son Heung-min,32.0,Tottenham,Saved,29,Right Foot,0,Ben Davies,Pass (Live),Jan Vertonghen,Pass (Live),2017-11-25,Tottenham,West Brom
Ben Davies,32.0,Tottenham,Blocked,29,Left Foot,Half volley,0,0,0,0,2017-11-25,Tottenham,West Brom
Christian Eriksen,33.0,Tottenham,Off Target,30,Right Foot,Half volley,0,0,0,0,2017-11-25,Tottenham,West Brom
Eric Dier,41.0,Tottenham,Saved,6,Head,0,Kieran Trippier,Pass (Dead),0,0,2017-11-25,Tottenham,West Brom
Eric Dier,45.0,Tottenham,Off Target,8,Head,0,Kieran Trippier,Pass (Live),Son Heung-min,Pass (Live),2017-11-25,Tottenham,West Brom
Son Heung-min,45.1,Tottenham,Blocked,21,Right Foot,0,Ben Davies,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Harry Kane,47.0,Tottenham,Saved,23,Right Foot,0,Dele Alli,Pass (Live),Son Heung-min,Pass (Live),2017-11-25,Tottenham,West Brom
Christian Eriksen,52.0,Tottenham,Blocked,26,Right Foot,0,Jan Vertonghen,Pass (Live),Eric Dier,Pass (Live),2017-11-25,Tottenham,West Brom
Son Heung-min,52.0,Tottenham,Blocked,22,Right Foot,0,Kieran Trippier,Pass (Live),Harry Winks,Pass (Live),2017-11-25,Tottenham,West Brom
Matt Phillips,55.0,West Brom,Off Target,20,Left Foot,0,Gareth Barry,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Son Heung-min,61.0,Tottenham,Off Target,26,Left Foot,0,Kieran Trippier,Pass (Live),0,0,2017-11-25,Tottenham,West Brom
Kieran Trippier,68.0,Tottenham,Off Target,22,Right Foot,Half volley,0,0,0,0,2017-11-25,Tottenham,West Brom
Harry Kane,74.0,Tottenham,Goal,5,Left Foot,Half volley,Dele Alli,Pass (Live),Kieran Trippier,Pass (Live),2017-11-25,Tottenham,West Brom
Christian Eriksen,76.0,Tottenham,Blocked,20,Right Foot,Free kick,Harry Kane,Fouled,Dele Alli,Pass (Live),2017-11-25,Tottenham,West Brom
Dele Alli,76.0,Tottenham,Blocked,11,Left Foot,Half volley,Christian Eriksen,Pass (Live),Christian Eriksen,Shot,2017-11-25,Tottenham,West Brom
Dele Alli,80.0,Tottenham,Off Target,21,Right Foot,Half volley,0,0,0,0,2017-11-25,Tottenham,West Brom
Harry Kane,82.0,Tottenham,Off Target,4,Other,0,Kieran Trippier,Pass (Live),Harry Kane,Pass (Live),2017-11-25,Tottenham,West Brom
Dele Alli,84.0,Tottenham,Blocked,18,Right Foot,0,Son Heung-min,Pass (Live),Fernando Llorente,Pass (Live),2017-11-25,Tottenham,West Brom
Christian Eriksen,84.0,Tottenham,Blocked,27,Left Foot,0,Kieran Trippier,Pass (Live),Christian Eriksen,Pass (Live),2017-11-25,Tottenham,West Brom
Harry Kane,85.0,Tottenham,Saved,23,Right Foot,0,Christian Eriksen,Pass (Live),Harry Kane,Pass (Live),2017-11-25,Tottenham,West Brom
Harry Kane,86.0,Tottenham,Off Target,25,Right Foot,0,Dele Alli,Pass (Live),Son Heung-min,Pass (Live),2017-11-25,Tottenham,West Brom
Dele Alli,90.3,Tottenham,Blocked,12,Head,0,Ben Davies,Pass (Live),Christian Eriksen,Pass (Live),2017-11-25,Tottenham,West Brom
Hal Robson-Kanu,90.4,West Brom,Saved,16,Left Foot,Volley,0,0,0,0,2017-11-25,Tottenham,West Brom
Salomón Rondón,90.5,West Brom,Off Target,8,Left Foot,Half volley,Matt Phillips,Pass (Live),Hal Robson-Kanu,Pass (Live),2017-11-25,Tottenham,West Brom
Jacob Murphy,5.0,Newcastle Utd,Blocked,24,Right Foot,0,0,0,0,0,2017-11-25,Newcastle Utd,Watford
Adrian Mariappa,10.0,Watford,Wayward,11,Right Foot,Overhead kick,Will Hughes,Pass (Live),0,0,2017-11-25,Newcastle Utd,Watford
Matt Ritchie,11.0,Newcastle Utd,Off Target,22,Left Foot,0,Jacob Murphy,Pass (Live),Dwight Gayle,Pass (Live),2017-11-25,Newcastle Utd,Watford
Will Hughes,12.0,Watford,Off Target,31,Left Foot,0,Andre Gray,Pass (Live),Will Hughes,Pass (Live),2017-11-25,Newcastle Utd,Watford
Richarlison,13.0,Watford,Saved,20,Left Foot,Half volley,Abdoulaye Doucouré,Pass (Live),Tom Cleverley,Pass (Live),2017-11-25,Newcastle Utd,Watford
Will Hughes,19.0,Watford,Goal,15,Left Foot,0,Marvin Zeegelaar,Pass (Live),Christian Kabasele,Pass (Live),2017-11-25,Newcastle Utd,Watford
Abdoulaye Doucouré,20.0,Watford,Off Target,9,Right Foot,Volley,Marvin Zeegelaar,Pass (Live),Tom Cleverley,Pass (Live),2017-11-25,Newcastle Utd,Watford
Jonjo Shelvey,22.0,Newcastle Utd,Blocked,31,Right Foot,0,Jonjo Shelvey,Dribble,Mohamed Diamé,Pass (Live),2017-11-25,Newcastle Utd,Watford
Joselu,23.0,Newcastle Utd,Blocked,14,Left Foot,0,DeAndre Yedlin,Pass (Live),0,0,2017-11-25,Newcastle Utd,Watford
Joselu,36.0,Newcastle Utd,Saved,9,Left Foot,0,Matt Ritchie,Pass (Live),0,0,2017-11-25,Newcastle Utd,Watford
Joselu,36.0,Newcastle Utd,Off Target,11,Head,0,Jacob Murphy,Pass (Live),Javier Manquillo,Pass (Live),2017-11-25,Newcastle Utd,Watford
Jonjo Shelvey,41.0,Newcastle Utd,Off Target,17,Left Foot,0,Joselu,Pass (Live),0,0,2017-11-25,Newcastle Utd,Watford
Andre Gray,48.0,Watford,Off Target,12,Left Foot,0,Marvin Zeegelaar,Pass (Live),Richarlison,Pass (Live),2017-11-25,Newcastle Utd,Watford
Richarlison,51.0,Watford,Off Target,23,Left Foot,0,Abdoulaye Doucouré,Pass (Live),0,0,2017-11-25,Newcastle Utd,Watford
Andre Gray,54.0,Watford,Blocked,14,Left Foot,0,0,0,0,0,2017-11-25,Newcastle Utd,Watford
Jacob Murphy,55.0,Newcastle Utd,Off Target,13,Head,0,DeAndre Yedlin,Pass (Live),Joselu,Pass (Live),2017-11-25,Newcastle Utd,Watford
Matt Ritchie,57.0,Newcastle Utd,Blocked,20,Left Foot,0,Ciaran Clark,Pass (Live),Joselu,Pass (Live),2017-11-25,Newcastle Utd,Watford
Andre Gray,60.0,Watford,Off Target,11,Head,0,Marvin Zeegelaar,Pass (Live),Richarlison,Pass (Live),2017-11-25,Newcastle Utd,Watford
Andre Gray,62.0,Watford,Goal,5,Right Foot,"Open goal, Half volley",Richarlison,Pass (Live),Christian Kabasele,Pass (Live),2017-11-25,Newcastle Utd,Watford
Dwight Gayle,67.0,Newcastle Utd,Saved,14,Right Foot,0,Jacob Murphy,Pass (Live),Jonjo Shelvey,Pass (Live),2017-11-25,Newcastle Utd,Watford
Ayoze Pérez,81.0,Newcastle Utd,Off Target,17,Left Foot,0,Aleksandar Mitrović,Pass (Live),Mikel Merino,Pass (Live),2017-11-25,Newcastle Utd,Watford
Andre Gray,83.0,Watford,Saved,15,Right Foot,0,Sebastian Prödl,Pass (Live),Sebastian Prödl,Tackle,2017-11-25,Newcastle Utd,Watford
Aleksandar Mitrović,86.0,Newcastle Utd,Blocked,9,Right Foot,0,Aleksandar Mitrović,Dribble,Mikel Merino,Pass (Live),2017-11-25,Newcastle Utd,Watford
Tom Cleverley,90.0,Watford,Off Target,22,Right Foot,0,André Carrillo,Pass (Live),Roberto Pereyra,Pass (Live),2017-11-25,Newcastle Utd,Watford
Xherdan Shaqiri,8.0,Stoke City,Blocked,17,Right Foot,Half volley,Joe Allen,Pass (Live),Joe Allen,Dribble,2017-11-25,Crystal Palace,Stoke City
Mame Biram Diouf,12.0,Stoke City,Wayward,22,Right Foot,Volley,Xherdan Shaqiri,Pass (Live),Eric Maxim Choupo-Moting,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Ruben Loftus-Cheek,16.0,Crystal Palace,Blocked,8,Left Foot,0,Wilfried Zaha,Pass (Live),James McArthur,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Xherdan Shaqiri,24.0,Stoke City,Saved,13,Left Foot,Deflected,0,0,0,0,2017-11-25,Crystal Palace,Stoke City
Luka Milivojević,25.0,Crystal Palace,Off Target,33,Right Foot,0,James McArthur,Pass (Live),Jeffrey Schlupp,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Mame Biram Diouf,30.0,Stoke City,Off Target,8,Right Foot,Volley,Darren Fletcher,Pass (Live),Kevin Wimmer,Interception,2017-11-25,Crystal Palace,Stoke City
Xherdan Shaqiri,33.0,Stoke City,Off Target,24,Left Foot,0,0,0,0,0,2017-11-25,Crystal Palace,Stoke City
James McArthur,38.0,Crystal Palace,Blocked,7,Head,0,Ruben Loftus-Cheek,Pass (Live),Wilfried Zaha,Pass (Live),2017-11-25,Crystal Palace,Stoke City
James McArthur,38.0,Crystal Palace,Saved,7,Right Foot,Half volley,James McArthur,Shot,0,0,2017-11-25,Crystal Palace,Stoke City
Christian Benteke,52.0,Crystal Palace,Off Target,8,Right Foot,0,Yohan Cabaye,Pass (Live),Wilfried Zaha,Tackle,2017-11-25,Crystal Palace,Stoke City
Xherdan Shaqiri,53.0,Stoke City,Goal,19,Left Foot,0,Ryan Shawcross,Pass (Live),Joe Allen,Tackle,2017-11-25,Crystal Palace,Stoke City
Ruben Loftus-Cheek,56.0,Crystal Palace,Goal,4,Right Foot,Half volley,Andros Townsend,Pass (Live),Christian Benteke,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Jeffrey Schlupp,64.0,Crystal Palace,Blocked,23,Left Foot,Volley,0,0,0,0,2017-11-25,Crystal Palace,Stoke City
Xherdan Shaqiri,67.0,Stoke City,Off Target,33,Left Foot,Free kick,Xherdan Shaqiri,Fouled,Eric Maxim Choupo-Moting,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Christian Benteke,74.0,Crystal Palace,Saved,20,Right Foot,0,Andros Townsend,Pass (Live),Yohan Cabaye,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Jesé,75.0,Stoke City,Off Target,10,Right Foot,0,0,0,0,0,2017-11-25,Crystal Palace,Stoke City
Ryan Shawcross,87.0,Stoke City,Wayward,1,Right Foot,"Open goal, Volley",Xherdan Shaqiri,Pass (Live),0,0,2017-11-25,Crystal Palace,Stoke City
Kurt Zouma,87.0,Stoke City,Saved,8,Left Foot,0,Jesé,Pass (Live),Ryan Shawcross,Shot,2017-11-25,Crystal Palace,Stoke City
Jesé,89.0,Stoke City,Saved off Target,14,Right Foot,Half volley,Darren Fletcher,Pass (Live),Xherdan Shaqiri,Pass (Live),2017-11-25,Crystal Palace,Stoke City
Yohan Cabaye,90.2,Crystal Palace,Woodwork,10,Right Foot,Half volley,Wilfried Zaha,Pass (Live),Wilfried Zaha,Dribble,2017-11-25,Crystal Palace,Stoke City
Mamadou Sakho,90.2,Crystal Palace,Goal,4,Right Foot,Open goal,Yohan Cabaye,Shot,0,0,2017-11-25,Crystal Palace,Stoke City
Mohamed Salah,2.0,Liverpool,Blocked,22,Left Foot,0,Daniel Sturridge,Pass (Live),Joël Matip,Pass (Live),2017-11-25,Liverpool,Chelsea
Mohamed Salah,10.0,Liverpool,Off Target,23,Left Foot,0,Daniel Sturridge,Pass (Live),James Milner,Pass (Live),2017-11-25,Liverpool,Chelsea
