player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Richairo Živković,90.3,Sheffield Utd,Blocked,14,Right Foot,0,Ben Osborn,Pass (Live),George Baldock,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Ben Osborn,90.3,Sheffield Utd,Saved,8,Left Foot,Half volley,0,0,0,0,2020-07-08,Sheffield Utd,Wolves
John Egan,90.3,Sheffield Utd,Goal,6,Head,0,Oliver Norwood,Pass (Dead),Ben Osborn,Shot,2020-07-08,Sheffield Utd,Wolves
Roberto Firmino,4.0,Liverpool,Blocked,19,Right Foot,0,0,0,0,0,2020-07-08,Brighton,Liverpool
Mohamed Salah,6.0,Liverpool,Goal,11,Left Foot,0,Naby Keïta,Pass (Live),0,0,2020-07-08,Brighton,Liverpool
Jordan Henderson,8.0,Liverpool,Goal,23,Right Foot,Deflected,Mohamed Salah,Pass (Live),Roberto Firmino,Pass (Live),2020-07-08,Brighton,Liverpool
Neco Williams,11.0,Liverpool,Blocked,24,Right Foot,0,Trent Alexander-Arnold,Pass (Live),Joe Gomez,Pass (Live),2020-07-08,Brighton,Liverpool
Mohamed Salah,14.0,Liverpool,Saved,10,Right Foot,0,Naby Keïta,Pass (Live),Naby Keïta,Dribble,2020-07-08,Brighton,Liverpool
Leandro Trossard,19.0,Brighton,Blocked,10,Right Foot,0,0,0,0,0,2020-07-08,Brighton,Liverpool
Alex Oxlade-Chamberlain,27.0,Liverpool,Wayward,22,Right Foot,Half volley,0,0,0,0,2020-07-08,Brighton,Liverpool
Neal Maupay,27.0,Brighton,Saved,4,Other,0,Leandro Trossard,Pass (Live),Leandro Trossard,Dribble,2020-07-08,Brighton,Liverpool
Roberto Firmino,31.0,Liverpool,Saved,11,Right Foot,0,Alex Oxlade-Chamberlain,Pass (Live),Mohamed Salah,Pass (Live),2020-07-08,Brighton,Liverpool
Roberto Firmino,33.0,Liverpool,Blocked,6,Head,0,Trent Alexander-Arnold,Pass (Live),Georginio Wijnaldum,Pass (Live),2020-07-08,Brighton,Liverpool
Neal Maupay,34.0,Brighton,Blocked,15,Left Foot,0,Davy Pröpper,Pass (Live),Davy Pröpper,Interception,2020-07-08,Brighton,Liverpool
Leandro Trossard,35.0,Brighton,Blocked,15,Right Foot,0,Neal Maupay,Pass (Live),Leandro Trossard,Pass (Live),2020-07-08,Brighton,Liverpool
Dale Stephens,37.0,Brighton,Off Target,19,Left Foot,Half volley,0,0,0,0,2020-07-08,Brighton,Liverpool
Mohamed Salah,39.0,Liverpool,Off Target,17,Left Foot,0,Naby Keïta,Pass (Live),Trent Alexander-Arnold,Pass (Live),2020-07-08,Brighton,Liverpool
Leandro Trossard,45.0,Brighton,Goal,11,Right Foot,Half volley,Tariq Lamptey,Pass (Live),Pascal Groß,Pass (Live),2020-07-08,Brighton,Liverpool
Alex Oxlade-Chamberlain,45.2,Liverpool,Blocked,19,Right Foot,0,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2020-07-08,Brighton,Liverpool
Tariq Lamptey,49.0,Brighton,Off Target,30,Right Foot,0,Alexis Mac Allister,Pass (Live),Adam Webster,Pass (Live),2020-07-08,Brighton,Liverpool
Mohamed Salah,54.0,Liverpool,Saved,9,Left Foot,0,Naby Keïta,Pass (Live),Alex Oxlade-Chamberlain,Pass (Live),2020-07-08,Brighton,Liverpool
Alex Oxlade-Chamberlain,57.0,Liverpool,Blocked,19,Right Foot,0,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),2020-07-08,Brighton,Liverpool
Jordan Henderson,59.0,Liverpool,Saved,20,Right Foot,Volley,Andrew Robertson,Pass (Live),0,0,2020-07-08,Brighton,Liverpool
Davy Pröpper,60.0,Brighton,Wayward,12,Head,0,Pascal Groß,Pass (Live),Alexis Mac Allister,Pass (Live),2020-07-08,Brighton,Liverpool
Dan Burn,60.0,Brighton,Wayward,4,Left Foot,"Open goal, Half volley",Davy Pröpper,Shot,0,0,2020-07-08,Brighton,Liverpool
Mohamed Salah,63.0,Liverpool,Blocked,9,Left Foot,0,Mohamed Salah,Dribble,Fabinho,Pass (Live),2020-07-08,Brighton,Liverpool
Lewis Dunk,74.0,Brighton,Off Target,6,Head,0,Aaron Mooy,Pass (Dead),0,0,2020-07-08,Brighton,Liverpool
Jordan Henderson,75.0,Liverpool,Blocked,19,Right Foot,0,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live),2020-07-08,Brighton,Liverpool
Mohamed Salah,76.0,Liverpool,Goal,7,Head,0,Andrew Robertson,Pass (Dead),Jordan Henderson,Shot,2020-07-08,Brighton,Liverpool
Leandro Trossard,85.0,Brighton,Off Target,12,Right Foot,Volley,Dale Stephens,Pass (Live),Aaron Mooy,Pass (Live),2020-07-08,Brighton,Liverpool
Georginio Wijnaldum,86.0,Liverpool,Off Target,4,Head,0,Virgil van Dijk,Pass (Live),Andrew Robertson,Pass (Dead),2020-07-08,Brighton,Liverpool
Aaron Connolly,87.0,Brighton,Wayward,14,Left Foot,0,Yves Bissouma,Pass (Live),Dan Burn,Pass (Dead),2020-07-08,Brighton,Liverpool
Sadio Mané,90.3,Liverpool,Off Target,19,Right Foot,0,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live),2020-07-08,Brighton,Liverpool
Mohamed Salah,90.4,Liverpool,Saved,6,Right Foot,0,Sadio Mané,Pass (Live),James Milner,Pass (Live),2020-07-08,Brighton,Liverpool
Mohamed Salah,90.6,Liverpool,Off Target,8,Head,0,Andrew Robertson,Pass (Live),Takumi Minamino,Pass (Live),2020-07-08,Brighton,Liverpool
Jefferson Lerma,21.0,Bournemouth,Wayward,8,Head,0,Diego Rico,Pass (Dead),Dan Gosling,Fouled,2020-07-09,Bournemouth,Tottenham
Callum Wilson,26.0,Bournemouth,Blocked,7,Right Foot,0,Lloyd Kelly,Pass (Dead),0,0,2020-07-09,Bournemouth,Tottenham
Érik Lamela,28.0,Tottenham,Blocked,10,Head,0,Serge Aurier,Pass (Live),Steven Bergwijn,Pass (Live),2020-07-09,Bournemouth,Tottenham
David Brooks,35.0,Bournemouth,Blocked,23,Left Foot,0,0,0,0,0,2020-07-09,Bournemouth,Tottenham
Érik Lamela,44.0,Tottenham,Off Target,26,Left Foot,0,Harry Winks,Pass (Live),Giovani Lo Celso,Pass (Live),2020-07-09,Bournemouth,Tottenham
Junior Stanislas,45.0,Bournemouth,Saved,23,Right Foot,0,0,0,0,0,2020-07-09,Bournemouth,Tottenham
Harry Kane,50.0,Tottenham,Blocked,26,Right Foot,Free kick,Érik Lamela,Fouled,0,0,2020-07-09,Bournemouth,Tottenham
Harry Winks,64.0,Tottenham,Off Target,26,Right Foot,Half volley,0,0,0,0,2020-07-09,Bournemouth,Tottenham
Toby Alderweireld,70.0,Tottenham,Off Target,10,Head,0,Érik Lamela,Pass (Dead),0,0,2020-07-09,Bournemouth,Tottenham
Harry Wilson,71.0,Bournemouth,Blocked,4,Right Foot,0,Joshua King,Pass (Live),Joshua King,Dribble,2020-07-09,Bournemouth,Tottenham
Joshua King,71.0,Bournemouth,Off Target,7,Head,0,Junior Stanislas,Pass (Dead),Harry Wilson,Shot,2020-07-09,Bournemouth,Tottenham
Érik Lamela,78.0,Tottenham,Off Target,7,Head,0,Serge Aurier,Pass (Live),Son Heung-min,Pass (Live),2020-07-09,Bournemouth,Tottenham
Ben Davies,82.0,Tottenham,Blocked,28,Left Foot,Half volley,0,0,0,0,2020-07-09,Bournemouth,Tottenham
Lucas Moura,83.0,Tottenham,Blocked,16,Right Foot,Half volley,0,0,0,0,2020-07-09,Bournemouth,Tottenham
Callum Wilson,90.0,Bournemouth,Wayward,13,Right Foot,Volley,Lloyd Kelly,Pass (Live),Junior Stanislas,Pass (Dead),2020-07-09,Bournemouth,Tottenham
Callum Wilson,90.0,Bournemouth,Blocked,8,Left Foot,Overhead kick,Jefferson Lerma,Pass (Live),0,0,2020-07-09,Bournemouth,Tottenham
Harry Wilson,90.6,Bournemouth,Saved,13,Left Foot,0,Joshua King,Pass (Live),Diego Rico,Pass (Live),2020-07-09,Bournemouth,Tottenham
Son Heung-min,90.12,Tottenham,Blocked,8,Right Foot,0,Harry Kane,Pass (Live),Harry Kane,Dribble,2020-07-09,Bournemouth,Tottenham
Lucas Digne,15.0,Everton,Off Target,28,Left Foot,Free kick,Richarlison,Fouled,0,0,2020-07-09,Everton,Southampton
James Ward-Prowse,16.0,Southampton,Blocked,18,Right Foot,0,Danny Ings,Pass (Live),Stuart Armstrong,Pass (Live),2020-07-09,Everton,Southampton
Che Adams,17.0,Southampton,Blocked,17,Right Foot,0,Danny Ings,Pass (Live),Stuart Armstrong,Pass (Live),2020-07-09,Everton,Southampton
Richarlison,22.0,Everton,Wayward,12,Head,0,Lucas Digne,Pass (Live),Anthony Gordon,Pass (Live),2020-07-09,Everton,Southampton
Alex Iwobi,22.0,Everton,Saved,12,Right Foot,Half volley,Richarlison,Shot,0,0,2020-07-09,Everton,Southampton
Yerry Mina,23.0,Everton,Wayward,8,Head,0,Lucas Digne,Pass (Dead),0,0,2020-07-09,Everton,Southampton
Ryan Bertrand,23.0,Southampton,Blocked,21,Left Foot,0,Nathan Redmond,Pass (Live),James Ward-Prowse,Pass (Live),2020-07-09,Everton,Southampton
James Ward-Prowse,26.0,Southampton,Saved,29,Right Foot,Free kick,Danny Ings,Fouled,Ryan Bertrand,Pass (Live),2020-07-09,Everton,Southampton
Danny Ings,27.0,Southampton,Saved,6,Head,0,James Ward-Prowse,Pass (Dead),James Ward-Prowse,Shot,2020-07-09,Everton,Southampton
James Ward-Prowse (pen),28.0,Southampton,Woodwork,12,Right Foot,0,James Ward-Prowse,Fouled,Stuart Armstrong,Pass (Live),2020-07-09,Everton,Southampton
Lucas Digne,31.0,Everton,Blocked,32,Left Foot,0,André Gomes,Pass (Live),Jordan Pickford,Pass (Dead),2020-07-09,Everton,Southampton
Stuart Armstrong,31.0,Southampton,Wayward,22,Left Foot,0,Oriol Romeu,Pass (Live),0,0,2020-07-09,Everton,Southampton
Danny Ings,31.0,Southampton,Goal,3,Left Foot,0,Danny Ings,Dribble,Stuart Armstrong,Shot,2020-07-09,Everton,Southampton
Che Adams,43.0,Southampton,Off Target,11,Head,0,James Ward-Prowse,Pass (Live),Kyle Walker-Peters,Pass (Live),2020-07-09,Everton,Southampton
Richarlison,44.0,Everton,Goal,17,Right Foot,Half volley,Lucas Digne,Pass (Live),Michael Keane,Pass (Live),2020-07-09,Everton,Southampton
Danny Ings,45.0,Southampton,Off Target,14,Head,0,Ryan Bertrand,Pass (Live),Stuart Armstrong,Pass (Live),2020-07-09,Everton,Southampton
Che Adams,46.0,Southampton,Saved,19,Right Foot,Half volley,Danny Ings,Pass (Live),Ryan Bertrand,Pass (Live),2020-07-09,Everton,Southampton
James Ward-Prowse,48.0,Southampton,Blocked,22,Right Foot,Free kick,Stuart Armstrong,Fouled,Stuart Armstrong,Dribble,2020-07-09,Everton,Southampton
Che Adams,49.0,Southampton,Blocked,10,Left Foot,Half volley,0,0,0,0,2020-07-09,Everton,Southampton
James Ward-Prowse,49.0,Southampton,Blocked,22,Right Foot,Half volley,Stuart Armstrong,Pass (Live),Che Adams,Shot,2020-07-09,Everton,Southampton
Gylfi Sigurðsson,53.0,Everton,Off Target,25,Left Foot,Half volley,0,0,0,0,2020-07-09,Everton,Southampton
Lucas Digne,62.0,Everton,Blocked,20,Left Foot,Free kick,Richarlison,Fouled,Richarlison,Dribble,2020-07-09,Everton,Southampton
Gylfi Sigurðsson,62.0,Everton,Blocked,21,Left Foot,Volley,Lucas Digne,Shot,0,0,2020-07-09,Everton,Southampton
Djibril Sidibé,62.0,Everton,Saved,20,Left Foot,0,Gylfi Sigurðsson,Shot,0,0,2020-07-09,Everton,Southampton
Dominic Calvert-Lewin,68.0,Everton,Off Target,6,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2020-07-09,Everton,Southampton
Danny Ings,83.0,Southampton,Blocked,16,Right Foot,0,Danny Ings,Dribble,Ryan Bertrand,Pass (Live),2020-07-09,Everton,Southampton
Nathan Redmond,84.0,Southampton,Off Target,17,Right Foot,0,0,0,0,0,2020-07-09,Everton,Southampton
Stuart Armstrong,86.0,Southampton,Off Target,17,Right Foot,Half volley,Shane Long,Pass (Live),Ryan Bertrand,Pass (Live),2020-07-09,Everton,Southampton
Mason Greenwood,3.0,Manchester Utd,Wayward,16,Left Foot,0,Bruno Fernandes,Pass (Live),Marcus Rashford,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Anwar El Ghazi,4.0,Aston Villa,Off Target,28,Left Foot,0,John McGinn,Pass (Live),John McGinn,Tackle,2020-07-09,Aston Villa,Manchester Utd
Douglas Luiz,10.0,Aston Villa,Blocked,28,Right Foot,Free kick,Anwar El Ghazi,Fouled,Mbwana Samatta,Tackle,2020-07-09,Aston Villa,Manchester Utd
Jack Grealish,18.0,Aston Villa,Off Target,10,Left Foot,Volley,Ezri Konsa,Pass (Live),Douglas Luiz,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Trézéguet,25.0,Aston Villa,Woodwork,23,Right Foot,0,Trézéguet,Tackle,0,0,2020-07-09,Aston Villa,Manchester Utd
Bruno Fernandes (pen),27.0,Manchester Utd,Goal,12,Right Foot,0,Bruno Fernandes,Fouled,Mason Greenwood,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Anthony Martial,35.0,Manchester Utd,Saved,20,Right Foot,0,Mason Greenwood,Pass (Live),Paul Pogba,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Mason Greenwood,37.0,Manchester Utd,Saved,17,Left Foot,0,Nemanja Matić,Pass (Live),Bruno Fernandes,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
John McGinn,39.0,Aston Villa,Blocked,26,Left Foot,0,Mbwana Samatta,Pass (Live),Jack Grealish,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Kortney Hause,40.0,Aston Villa,Off Target,11,Left Foot,Half volley,John McGinn,Pass (Dead),Mbwana Samatta,Fouled,2020-07-09,Aston Villa,Manchester Utd
Bruno Fernandes,45.0,Manchester Utd,Off Target,9,Head,0,Luke Shaw,Pass (Live),Anthony Martial,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Mason Greenwood,45.5,Manchester Utd,Goal,20,Right Foot,0,Anthony Martial,Pass (Live),Mason Greenwood,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Aaron Wan-Bissaka,49.0,Manchester Utd,Off Target,5,Head,Diving header,Marcus Rashford,Pass (Live),Luke Shaw,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
John McGinn,54.0,Aston Villa,Saved,26,Left Foot,0,Trézéguet,Pass (Live),Jack Grealish,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Marcus Rashford,56.0,Manchester Utd,Blocked,21,Right Foot,0,Paul Pogba,Pass (Live),Mason Greenwood,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Paul Pogba,58.0,Manchester Utd,Goal,23,Right Foot,0,Bruno Fernandes,Pass (Dead),0,0,2020-07-09,Aston Villa,Manchester Utd
Anthony Martial,61.0,Manchester Utd,Woodwork,11,Left Foot,0,Bruno Fernandes,Pass (Live),Anthony Martial,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Jack Grealish,66.0,Aston Villa,Off Target,18,Right Foot,0,Conor Hourihane,Pass (Live),Douglas Luiz,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Daniel James,79.0,Manchester Utd,Off Target,21,Right Foot,0,Paul Pogba,Pass (Live),Scott McTominay,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Marcus Rashford,82.0,Manchester Utd,Off Target,27,Right Foot,Free kick,Daniel James,Fouled,Luke Shaw,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Conor Hourihane,82.0,Aston Villa,Blocked,10,Left Foot,Half volley,Douglas Luiz,Pass (Live),Keinan Davis,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Marcus Rashford,90.2,Manchester Utd,Saved,13,Right Foot,0,Paul Pogba,Pass (Live),Fred,Pass (Live),2020-07-09,Aston Villa,Manchester Utd
Fred,90.2,Manchester Utd,Blocked,9,Right Foot,0,Fred,Dribble,Luke Shaw,Pass (Dead),2020-07-09,Aston Villa,Manchester Utd
Miguel Almirón,11.0,Newcastle Utd,Saved,7,Left Foot,Half volley,0,0,0,0,2020-07-11,Watford,Newcastle Utd
Danny Welbeck,16.0,Watford,Saved to Post,10,Right Foot,Volley,Kiko Femenía,Pass (Live),Étienne Capoue,Pass (Live),2020-07-11,Watford,Newcastle Utd
Federico Fernández,23.0,Newcastle Utd,Blocked,9,Head,0,Matt Ritchie,Pass (Dead),0,0,2020-07-11,Watford,Newcastle Utd
Dwight Gayle,23.0,Newcastle Utd,Goal,1,Left Foot,"Open goal, Half volley",Federico Fernández,Shot,0,0,2020-07-11,Watford,Newcastle Utd
Will Hughes,28.0,Watford,Saved,16,Left Foot,0,Troy Deeney,Pass (Live),0,0,2020-07-11,Watford,Newcastle Utd
Allan Saint-Maximin,35.0,Newcastle Utd,Saved,15,Right Foot,0,Dwight Gayle,Pass (Live),Javier Manquillo,Pass (Live),2020-07-11,Watford,Newcastle Utd
Craig Dawson,39.0,Watford,Off Target,8,Head,0,Will Hughes,Pass (Dead),Troy Deeney,Fouled,2020-07-11,Watford,Newcastle Utd
Danny Welbeck,41.0,Watford,Wayward,8,Head,0,Ismaila Sarr,Pass (Live),Danny Welbeck,Pass (Live),2020-07-11,Watford,Newcastle Utd
Craig Dawson,43.0,Watford,Blocked,7,Head,0,Étienne Capoue,Pass (Dead),Ismaila Sarr,Fouled,2020-07-11,Watford,Newcastle Utd
Craig Dawson,43.0,Watford,Blocked,7,Right Foot,Half volley,Craig Dawson,Shot,0,0,2020-07-11,Watford,Newcastle Utd
Craig Dawson,43.0,Watford,Blocked,6,Right Foot,0,Craig Dawson,Shot,0,0,2020-07-11,Watford,Newcastle Utd
Abdoulaye Doucouré,43.0,Watford,Blocked,12,Right Foot,0,Craig Dawson,Pass (Live),Craig Dawson,Shot,2020-07-11,Watford,Newcastle Utd
Christian Kabasele,45.2,Watford,Blocked,8,Head,0,Craig Dawson,Pass (Live),Étienne Capoue,Pass (Dead),2020-07-11,Watford,Newcastle Utd
Jonjo Shelvey,47.0,Newcastle Utd,Blocked,40,Right Foot,Volley,0,0,0,0,2020-07-11,Watford,Newcastle Utd
Dwight Gayle,50.0,Newcastle Utd,Off Target,12,Left Foot,Half volley,Matt Ritchie,Pass (Live),Allan Saint-Maximin,Pass (Live),2020-07-11,Watford,Newcastle Utd
Troy Deeney (pen),52.0,Watford,Goal,12,Right Foot,0,Kiko Femenía,Fouled,Kiko Femenía,Dribble,2020-07-11,Watford,Newcastle Utd
Dwight Gayle,53.0,Newcastle Utd,Saved,23,Right Foot,0,Miguel Almirón,Pass (Live),Dwight Gayle,Pass (Dead),2020-07-11,Watford,Newcastle Utd
Troy Deeney,59.0,Watford,Saved,17,Right Foot,0,0,0,0,0,2020-07-11,Watford,Newcastle Utd
Danny Welbeck,60.0,Watford,Blocked,11,Right Foot,0,Troy Deeney,Pass (Live),Ismaila Sarr,Pass (Live),2020-07-11,Watford,Newcastle Utd
Abdoulaye Doucouré,64.0,Watford,Off Target,18,Left Foot,0,Troy Deeney,Pass (Live),Abdoulaye Doucouré,Pass (Live),2020-07-11,Watford,Newcastle Utd
Danny Welbeck,78.0,Watford,Off Target,6,Head,0,Ismaila Sarr,Pass (Live),Will Hughes,Pass (Dead),2020-07-11,Watford,Newcastle Utd
Troy Deeney (pen),82.0,Watford,Goal,12,Right Foot,0,Ismaila Sarr,Fouled,Kiko Femenía,Pass (Dead),2020-07-11,Watford,Newcastle Utd
Troy Deeney,83.0,Watford,Blocked,14,Right Foot,0,Will Hughes,Pass (Live),Will Hughes,Interception,2020-07-11,Watford,Newcastle Utd
Abdoulaye Doucouré,83.0,Watford,Blocked,21,Right Foot,0,Abdoulaye Doucouré,Dribble,0,0,2020-07-11,Watford,Newcastle Utd
Emil Krafth,87.0,Newcastle Utd,Off Target,20,Head,0,Allan Saint-Maximin,Pass (Live),Javier Manquillo,Pass (Live),2020-07-11,Watford,Newcastle Utd
Michail Antonio,3.0,West Ham,Blocked,18,Right Foot,0,Aaron Cresswell,Pass (Live),Michail Antonio,Pass (Live),2020-07-11,Norwich City,West Ham
Tomáš Souček,8.0,West Ham,Off Target,19,Right Foot,0,Michail Antonio,Pass (Live),Aaron Cresswell,Pass (Live),2020-07-11,Norwich City,West Ham
Marco Stiepermann,10.0,Norwich City,Blocked,8,Left Foot,0,Onel Hernández,Pass (Live),Emi Buendía,Pass (Live),2020-07-11,Norwich City,West Ham
Mario Vrančić,10.0,Norwich City,Off Target,24,Left Foot,0,Emi Buendía,Pass (Live),Marco Stiepermann,Pass (Live),2020-07-11,Norwich City,West Ham
Michail Antonio,11.0,West Ham,Saved,8,Right Foot,Volley,Aaron Cresswell,Pass (Live),Tomáš Souček,Pass (Live),2020-07-11,Norwich City,West Ham
Michail Antonio,11.0,West Ham,Goal,4,Right Foot,Volley,Issa Diop,Pass (Live),Jarrod Bowen,Pass (Dead),2020-07-11,Norwich City,West Ham
Michail Antonio,19.0,West Ham,Off Target,14,Left Foot,Volley,Aaron Cresswell,Pass (Live),Pablo Fornals,Pass (Live),2020-07-11,Norwich City,West Ham
Teemu Pukki,23.0,Norwich City,Off Target,10,Head,0,Jamal Lewis,Pass (Live),Emi Buendía,Pass (Live),2020-07-11,Norwich City,West Ham
Onel Hernández,30.0,Norwich City,Off Target,9,Other,0,Jamal Lewis,Pass (Live),Onel Hernández,Pass (Live),2020-07-11,Norwich City,West Ham
Mario Vrančić,32.0,Norwich City,Off Target,26,Left Foot,Free kick,Mario Vrančić,Fouled,Teemu Pukki,Pass (Live),2020-07-11,Norwich City,West Ham
Jarrod Bowen,33.0,West Ham,Off Target,18,Left Foot,0,Michail Antonio,Pass (Live),Mark Noble,Pass (Live),2020-07-11,Norwich City,West Ham
Jarrod Bowen,36.0,West Ham,Off Target,12,Right Foot,0,Mark Noble,Pass (Live),Angelo Ogbonna,Pass (Live),2020-07-11,Norwich City,West Ham
Tomáš Souček,38.0,West Ham,Off Target,2,Head,0,Mark Noble,Pass (Dead),Pablo Fornals,Fouled,2020-07-11,Norwich City,West Ham
Tomáš Souček,41.0,West Ham,Saved,14,Right Foot,Volley,Mark Noble,Pass (Live),Ryan Fredericks,Pass (Live),2020-07-11,Norwich City,West Ham
Michail Antonio,45.1,West Ham,Goal,9,Head,0,Mark Noble,Pass (Dead),Mark Noble,Fouled,2020-07-11,Norwich City,West Ham
Ryan Fredericks,45.3,West Ham,Off Target,15,Right Foot,0,Mark Noble,Pass (Live),Tomáš Souček,Pass (Live),2020-07-11,Norwich City,West Ham
Emi Buendía,45.3,Norwich City,Saved,25,Left Foot,0,0,0,0,0,2020-07-11,Norwich City,West Ham
Jarrod Bowen,47.0,West Ham,Off Target,23,Left Foot,0,0,0,0,0,2020-07-11,Norwich City,West Ham
Declan Rice,51.0,West Ham,Wayward,15,Right Foot,0,Mark Noble,Pass (Dead),Ryan Fredericks,Fouled,2020-07-11,Norwich City,West Ham
Michail Antonio,53.0,West Ham,Off Target,5,Head,0,Jarrod Bowen,Pass (Dead),Jarrod Bowen,Fouled,2020-07-11,Norwich City,West Ham
Teemu Pukki,54.0,Norwich City,Blocked,24,Right Foot,0,Marco Stiepermann,Pass (Live),Timm Klose,Pass (Live),2020-07-11,Norwich City,West Ham
Michail Antonio,54.0,West Ham,Saved,19,Right Foot,0,Mark Noble,Pass (Live),0,0,2020-07-11,Norwich City,West Ham
Michail Antonio,54.0,West Ham,Goal,11,Head,0,Michail Antonio,Shot,0,0,2020-07-11,Norwich City,West Ham
Onel Hernández,61.0,Norwich City,Saved,18,Right Foot,0,Marco Stiepermann,Pass (Live),Emi Buendía,Pass (Live),2020-07-11,Norwich City,West Ham
Emi Buendía,62.0,Norwich City,Blocked,26,Right Foot,0,Jamal Lewis,Pass (Live),Emi Buendía,Pass (Live),2020-07-11,Norwich City,West Ham
Mario Vrančić,62.0,Norwich City,Off Target,9,Head,0,Max Aarons,Pass (Live),Alexander Tettey,Pass (Live),2020-07-11,Norwich City,West Ham
Pablo Fornals,68.0,West Ham,Off Target,20,Right Foot,0,Mark Noble,Pass (Live),Ryan Fredericks,Pass (Live),2020-07-11,Norwich City,West Ham
Michail Antonio,74.0,West Ham,Goal,4,Right Foot,0,Ryan Fredericks,Pass (Live),Mark Noble,Pass (Live),2020-07-11,Norwich City,West Ham
Todd Cantwell,87.0,Norwich City,Off Target,29,Right Foot,0,Jamal Lewis,Pass (Live),Lukas Rupp,Pass (Live),2020-07-11,Norwich City,West Ham
Roberto Firmino,13.0,Liverpool,Blocked,15,Right Foot,0,Sadio Mané,Pass (Live),Sadio Mané,Dribble,2020-07-11,Liverpool,Burnley
Mohamed Salah,14.0,Liverpool,Off Target,23,Left Foot,Free kick,Mohamed Salah,Fouled,Neco Williams,Pass (Live),2020-07-11,Liverpool,Burnley
Curtis Jones,17.0,Liverpool,Saved,16,Right Foot,0,Roberto Firmino,Pass (Live),Andrew Robertson,Pass (Live),2020-07-11,Liverpool,Burnley
Mohamed Salah,18.0,Liverpool,Saved,11,Right Foot,Volley,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2020-07-11,Liverpool,Burnley
Curtis Jones,21.0,Liverpool,Blocked,14,Right Foot,0,Sadio Mané,Pass (Live),Mohamed Salah,Pass (Live),2020-07-11,Liverpool,Burnley
Mohamed Salah,33.0,Liverpool,Saved,9,Left Foot,0,Mohamed Salah,Dribble,Sadio Mané,Tackle,2020-07-11,Liverpool,Burnley
Andrew Robertson,34.0,Liverpool,Goal,11,Head,0,Fabinho,Pass (Live),Curtis Jones,Pass (Live),2020-07-11,Liverpool,Burnley
Neco Williams,37.0,Liverpool,Blocked,21,Left Foot,0,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live),2020-07-11,Liverpool,Burnley
Dwight McNeil,41.0,Burnley,Blocked,17,Left Foot,0,0,0,0,0,2020-07-11,Liverpool,Burnley
